,,shift_step_-1.000_nn_result,shift_step_-1.000_threshold_result,shift_step_-1.000_average_result,shift_step_-1.000_hmm_bino_result,shift_step_-1.000_hmm_gmm_result,shift_step_-1.000_hmm_bino_threshold_result,shift_step_-0.500_nn_result,shift_step_-0.500_threshold_result,shift_step_-0.500_average_result,shift_step_-0.500_hmm_bino_result,shift_step_-0.500_hmm_gmm_result,shift_step_-0.500_hmm_bino_threshold_result,shift_step_0.500_nn_result,shift_step_0.500_threshold_result,shift_step_0.500_average_result,shift_step_0.500_hmm_bino_result,shift_step_0.500_hmm_gmm_result,shift_step_0.500_hmm_bino_threshold_result,shift_step_1.000_nn_result,shift_step_1.000_threshold_result,shift_step_1.000_average_result,shift_step_1.000_hmm_bino_result,shift_step_1.000_hmm_gmm_result,shift_step_1.000_hmm_bino_threshold_result,stretch_rate_0.810_nn_result,stretch_rate_0.810_threshold_result,stretch_rate_0.810_average_result,stretch_rate_0.810_hmm_bino_result,stretch_rate_0.810_hmm_gmm_result,stretch_rate_0.810_hmm_bino_threshold_result,stretch_rate_0.930_nn_result,stretch_rate_0.930_threshold_result,stretch_rate_0.930_average_result,stretch_rate_0.930_hmm_bino_result,stretch_rate_0.930_hmm_gmm_result,stretch_rate_0.930_hmm_bino_threshold_result,stretch_rate_1.070_nn_result,stretch_rate_1.070_threshold_result,stretch_rate_1.070_average_result,stretch_rate_1.070_hmm_bino_result,stretch_rate_1.070_hmm_gmm_result,stretch_rate_1.070_hmm_bino_threshold_result,stretch_rate_1.230_nn_result,stretch_rate_1.230_threshold_result,stretch_rate_1.230_average_result,stretch_rate_1.230_hmm_bino_result,stretch_rate_1.230_hmm_gmm_result,stretch_rate_1.230_hmm_bino_threshold_result,crop_rate_0.900_nn_result,crop_rate_0.900_threshold_result,crop_rate_0.900_average_result,crop_rate_0.900_hmm_bino_result,crop_rate_0.900_hmm_gmm_result,crop_rate_0.900_hmm_bino_threshold_result,crop_rate_0.800_nn_result,crop_rate_0.800_threshold_result,crop_rate_0.800_average_result,crop_rate_0.800_hmm_bino_result,crop_rate_0.800_hmm_gmm_result,crop_rate_0.800_hmm_bino_threshold_result,crop_rate_0.700_nn_result,crop_rate_0.700_threshold_result,crop_rate_0.700_average_result,crop_rate_0.700_hmm_bino_result,crop_rate_0.700_hmm_gmm_result,crop_rate_0.700_hmm_bino_threshold_result,crop_rate_0.600_nn_result,crop_rate_0.600_threshold_result,crop_rate_0.600_average_result,crop_rate_0.600_hmm_bino_result,crop_rate_0.600_hmm_gmm_result,crop_rate_0.600_hmm_bino_threshold_result,shift_step_-1.000_svm_result,shift_step_-0.500_svm_result,shift_step_0.500_svm_result,shift_step_1.000_svm_result,stretch_rate_0.810_svm_result,stretch_rate_0.930_svm_result,stretch_rate_1.070_svm_result,stretch_rate_1.230_svm_result,crop_rate_0.900_svm_result,crop_rate_0.800_svm_result,crop_rate_0.700_svm_result,crop_rate_0.600_svm_result
crnn_time_stretch,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,1715,1728,1728,1542,1864,1544,1745,1757,1757,1539,1874,1546,1748,1741,1741,1546,1855,1545,1686,1703,1703,1540,1783,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,1555.0,1555.0,1492.0,1578.0,1494.0,1567.0,1574.0,1574.0,1501.0,1580.0,1501.0,1550.0,1560.0,1560.0,1494.0,1566.0,1491.0,1533.0,1543.0,1543.0,1493.0,1550.0,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,1305.6036435786434,1312.0224747474745,1312.0224747474745,1290.4221139971135,1088.933038417892,1295.7802308802306,1308.7045815295814,1312.3264069264067,1312.3264069264067,1293.125896325896,1092.0973085771784,1295.4846264846262,1309.313708513708,1313.2962481962481,1313.2962481962481,1291.3707736707734,1067.1854172703008,1292.0870435120432,1290.1593795093797,1300.5688672438669,1300.5688672438669,1282.060642135642,1045.6378183860488,1288.3181457431451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,143,130,130,316,6,314,113,101,101,319,16,312,110,117,117,312,3,313,172,155,155,318,75,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,0.07696447793326157,0.06996770721205597,0.06996770721205597,0.17007534983853606,0.0032292787944025836,0.1689989235737352,0.06081808396124865,0.05435952637244349,0.05435952637244349,0.17168998923573736,0.008611410118406888,0.16792249730893433,0.059203444564047365,0.06297093649085038,0.06297093649085038,0.16792249730893433,0.0016146393972012918,0.16846071044133476,0.09257265877287406,0.08342303552206674,0.08342303552206674,0.17115177610333693,0.040365984930032295,0.1668460710441335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,event precision,,,,,,,,,,,,,,,,,,,,,,,,,0.9043731778425655,0.8998842592592593,0.8998842592592593,0.9675745784695201,0.8465665236051502,0.9676165803108808,0.8979942693409743,0.8958451906659078,0.8958451906659078,0.9753086419753086,0.8431163287086446,0.9708926261319534,0.8867276887871853,0.8960367604824814,0.8960367604824814,0.9663648124191462,0.8442048517520215,0.9650485436893204,0.9092526690391459,0.9060481503229595,0.9060481503229595,0.9694805194805195,0.8693213684800898,0.9651162790697675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,event recall,,,,,,,,,,,,,,,,,,,,,,,,,0.8347685683530678,0.8369214208826695,0.8369214208826695,0.8030139935414424,0.8493003229278795,0.8040904198062433,0.8433799784714747,0.8471474703982778,0.8471474703982778,0.8078579117330463,0.8503767491926802,0.8078579117330463,0.8342303552206674,0.8396124865446717,0.8396124865446717,0.8040904198062433,0.8428417653390743,0.802475780409042,0.8250807319698601,0.8304628632938643,0.8304628632938643,0.8035522066738429,0.8342303552206674,0.8040904198062433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,0.8681780016792612,0.8672615727830452,0.8672615727830452,0.8776470588235294,0.8479312197743148,0.8783068783068783,0.8698306966416874,0.8708160442600277,0.8708160442600277,0.8837209302325582,0.8467309753483387,0.881903642773208,0.8596783139212424,0.8669074742984162,0.8669074742984162,0.8777908343125734,0.8435227578777269,0.8762856303261828,0.8651241534988713,0.8666105026677899,0.8666105026677899,0.8787522071806946,0.8514144465806097,0.8772753963593658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,pred event,,,,,,,,,,,,,,,,,,,,,,,,,[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0],[0 0 0 ... 0 0 0],[0 1 1 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0],[0 0 0 ... 1 1 0],[0 0 0 ... 0 0 0],[0 0 0 ... 1 1 0],[1 1 0 ... 0 0 0],[1 1 0 ... 1 1 0],[1 1 0 ... 1 1 0],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[0 1 1 ... 1 0 0],[0 1 1 ... 1 0 0],[0 1 1 ... 1 0 0],[0 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_time_stretch,label event,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 1 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crnn_crop,confusion matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[7.96457e+05 1.56200e+03]
 [7.44000e+02 7.63700e+03]]","[[7.96428e+05 1.51600e+03]
 [7.73000e+02 7.68300e+03]]","[[7.96428e+05 1.51600e+03]
 [7.73000e+02 7.68300e+03]]","[[7.96515e+05 1.57800e+03]
 [6.86000e+02 7.62100e+03]]","[[7.91601e+05 5.72000e+02]
 [5.60000e+03 8.62700e+03]]","[[7.96471e+05 1.53700e+03]
 [7.30000e+02 7.66200e+03]]","[[7.96556e+05 1.72100e+03]
 [6.45000e+02 7.47800e+03]]","[[7.96515e+05 1.66800e+03]
 [6.86000e+02 7.53100e+03]]","[[7.96515e+05 1.66800e+03]
 [6.86000e+02 7.53100e+03]]","[[7.9659e+05 1.7440e+03]
 [6.1100e+02 7.4550e+03]]","[[7.91868e+05 7.02000e+02]
 [5.33300e+03 8.49700e+03]]","[[7.9654e+05 1.6830e+03]
 [6.6100e+02 7.5160e+03]]","[[7.96523e+05 1.89800e+03]
 [6.78000e+02 7.30100e+03]]","[[7.96511e+05 1.83700e+03]
 [6.90000e+02 7.36200e+03]]","[[7.96511e+05 1.83700e+03]
 [6.90000e+02 7.36200e+03]]","[[7.96553e+05 1.92000e+03]
 [6.48000e+02 7.27900e+03]]","[[7.91298e+05 7.76000e+02]
 [5.90300e+03 8.42300e+03]]","[[7.96536e+05 1.84100e+03]
 [6.65000e+02 7.35800e+03]]","[[7.96509e+05 2.18200e+03]
 [6.92000e+02 7.01700e+03]]","[[7.96494e+05 2.13600e+03]
 [7.07000e+02 7.06300e+03]]","[[7.96494e+05 2.13600e+03]
 [7.07000e+02 7.06300e+03]]","[[7.96533e+05 2.16700e+03]
 [6.68000e+02 7.03200e+03]]","[[790772.    938.]
 [  6429.   8261.]]","[[7.96524e+05 2.12800e+03]
 [6.77000e+02 7.07100e+03]]",,,,,,,,,,,,
crnn_crop,segment precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9112277771149028,0.908585619678335,0.908585619678335,0.9174190441796075,0.6063822309692838,0.9130123927550048,0.9205958389757479,0.9165145430205671,0.9165145430205671,0.9242499380114059,0.6143890093998554,0.9191635073988015,0.915026945732548,0.9143070044709389,0.9143070044709389,0.918254068373912,0.5879519754292895,0.9171132992646143,0.910234790504605,0.909009009009009,0.909009009009009,0.9132467532467532,0.5623553437712729,0.9126226122870418,,,,,,,,,,,,
crnn_crop,sgement recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8301989346668116,0.8351994782041526,0.8351994782041526,0.8284596151755625,0.9378193281878465,0.8329166213718883,0.8129144472225242,0.8186759430372866,0.8186759430372866,0.8104141754538536,0.923687357321448,0.8170453310142407,0.7936732253505816,0.8003043809109686,0.8003043809109686,0.7912816610501141,0.9156430046744212,0.7998695510381563,0.762800304380911,0.767800847918252,0.767800847918252,0.764430916403957,0.8980323948255245,0.7686705076638765,,,,,,,,,,,,
crnn_crop,sgement F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8688282138794085,0.8703483432455396,0.8703483432455396,0.8706729121444077,0.7365320583966533,0.8711272809959638,0.8634106916060501,0.8648369315571888,0.8648369315571888,0.8635968722849696,0.7379391202396978,0.8651012891344383,0.850040749796251,0.8535157382180744,0.8535157382180744,0.8500525516758145,0.7160892667375133,0.8544884450121937,0.8300212916962385,0.8324591902881725,0.8324591902881725,0.832238593999645,0.6916153878354054,0.8344839794653921,,,,,,,,,,,,
crnn_crop,number of label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,,,,,,,,,,,,
crnn_crop,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,1823,1823,1656,1921,1666,1772,1777,1777,1609,1844,1621,1750,1751,1751,1588,1867,1594,1748,1729,1729,1541,1846,1535,,,,,,,,,,,,
crnn_crop,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.0,1650.0,1650.0,1596.0,1680.0,1602.0,1618.0,1621.0,1621.0,1561.0,1632.0,1570.0,1584.0,1589.0,1589.0,1531.0,1620.0,1541.0,1544.0,1542.0,1542.0,1488.0,1557.0,1486.0,,,,,,,,,,,,
crnn_crop,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.8304112554108,1407.5002525252526,1407.5002525252526,1389.7992784992784,1175.368925593371,1393.171103896104,1366.6816017316014,1373.2875541125538,1373.2875541125538,1355.825505050505,1141.3296650955645,1362.3374098124093,1330.086724386724,1338.9561688311683,1338.9561688311683,1317.0818487068482,1112.1503688785547,1329.3556582306578,1264.10303030303,1268.8291847041844,1268.8291847041844,1260.9443306693302,1052.8566586767217,1263.8446914196913,,,,,,,,,,,,
crnn_crop,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,35,35,202,63,192,86,81,81,249,14,237,108,107,107,270,9,264,110,129,129,317,12,323,,,,,,,,,,,,
crnn_crop,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012378902045209902,0.01883745963401507,0.01883745963401507,0.10871905274488698,0.03390742734122713,0.10333692142088267,0.04628632938643703,0.043595263724434875,0.043595263724434875,0.1340150699677072,0.007534983853606028,0.12755651237890203,0.0581270182992465,0.05758880516684607,0.05758880516684607,0.14531754574811626,0.004843918191603875,0.14208826695371368,0.059203444564047365,0.06942949407965554,0.06942949407965554,0.1706135629709365,0.006458557588805167,0.17384284176533907,,,,,,,,,,,,
crnn_crop,event precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896457765667575,0.9051014810751509,0.9051014810751509,0.9637681159420289,0.8745445080687142,0.9615846338535414,0.9130925507900677,0.9122115925717501,0.9122115925717501,0.9701678060907396,0.8850325379609545,0.9685379395434917,0.9051428571428571,0.9074814391776128,0.9074814391776128,0.9641057934508817,0.8677021960364221,0.966750313676286,0.8832951945080092,0.891844997108155,0.891844997108155,0.9656067488643738,0.843445287107259,0.9680781758957655,,,,,,,,,,,,
crnn_crop,event recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8853606027987083,0.8880516684607105,0.8880516684607105,0.8589881593110872,0.9041980624327234,0.8622174381054898,0.8708288482238966,0.8724434876210979,0.8724434876210979,0.8401506996770721,0.8783638320775027,0.844994617868676,0.852529601722282,0.8552206673842842,0.8552206673842842,0.8240043057050592,0.8719052744886975,0.8293864370290636,0.8310010764262648,0.829924650161464,0.829924650161464,0.8008611410118407,0.8379978471474704,0.7997847147470398,,,,,,,,,,,,
crnn_crop,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8908746276739778,0.8964955175224124,0.8964955175224124,0.9083665338645418,0.889124106906589,0.9091940976163451,0.8914600550964187,0.8918844566712517,0.8918844566712517,0.9004903374675512,0.8816855753646677,0.902558206381144,0.8780487804878049,0.8805763369354391,0.8805763369354391,0.8885664538595474,0.8697986577181208,0.8928157589803013,0.8563505268996118,0.8597713967103429,0.8597713967103429,0.8755516328331863,0.8407127429805615,0.8759210138520483,,,,,,,,,,,,
crnn_crop,pred event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 1 0 ... 1 1 0],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 0 0 0],[0 1 0 ... 0 0 0],[0 1 0 ... 0 0 0],[0 1 1 ... 1 1 0],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 0],[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0],[1 1 1 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 0 0 0],[0 1 1 ... 1 1 1],[0 1 1 ... 1 1 1],[0 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],,,,,,,,,,,,
crnn_crop,label event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 1 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 1 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 1 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 1 ... 1 1 1],[0 0 0 ... 1 1 1],,,,,,,,,,,,
lenet_picth_shift,confusion matrix,"[[795780.   3635.]
 [  1421.   5564.]]","[[795079.   3336.]
 [  2122.   5863.]]","[[795079.   3336.]
 [  2122.   5863.]]","[[796048.   3219.]
 [  1153.   5980.]]","[[771974.   1880.]
 [ 25227.   7319.]]","[[795584.   2979.]
 [  1617.   6220.]]","[[796214.   3072.]
 [   987.   6127.]]","[[795840.   2817.]
 [  1361.   6382.]]","[[795840.   2817.]
 [  1361.   6382.]]","[[796311.   2712.]
 [   890.   6487.]]","[[789645.   1580.]
 [  7556.   7619.]]","[[796130.   2492.]
 [  1071.   6707.]]","[[796016.   3459.]
 [  1185.   5740.]]","[[795439.   3202.]
 [  1762.   5997.]]","[[795439.   3202.]
 [  1762.   5997.]]","[[7.96416e+05 2.97400e+03]
 [7.85000e+02 6.22500e+03]]","[[790726.   1736.]
 [  6475.   7463.]]","[[796037.   2751.]
 [  1164.   6448.]]","[[795909.   4260.]
 [  1292.   4939.]]","[[795311.   3909.]
 [  1890.   5290.]]","[[795311.   3909.]
 [  1890.   5290.]]","[[796317.   3528.]
 [   884.   5671.]]","[[790906.   2121.]
 [  6295.   7078.]]","[[795978.   3218.]
 [  1223.   5981.]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,segment precision,0.7965640658554044,0.7342517219787101,0.7342517219787101,0.8383569325669423,0.2248817058931973,0.7936710475947429,0.8612594883328648,0.8242283352705669,0.8242283352705669,0.8793547512538973,0.5020757825370675,0.8623039341733093,0.8288808664259928,0.7729088800103107,0.7729088800103107,0.8880171184022825,0.5354426747022528,0.8470835522858644,0.7926496549510512,0.7367688022284122,0.7367688022284122,0.8651411136536995,0.5292754056681372,0.8302332037756802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,sgement recall,0.6048483530818567,0.6373518860745733,0.6373518860745733,0.650070659854332,0.7956299597782368,0.6761604522230678,0.6660506576801827,0.6937710620719644,0.6937710620719644,0.7051853462332862,0.8282422002391564,0.7291009892379606,0.6239808674855962,0.6519186868137841,0.6519186868137841,0.6767039895640831,0.8112838351994782,0.7009457549733666,0.5369061854549407,0.5750625067942168,0.5750625067942168,0.6164800521795848,0.7694314599412979,0.650179367322535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,sgement F-score,0.6875926841324765,0.68237895716946,0.68237895716946,0.7323046779328924,0.3506527727871601,0.7302183611176333,0.75118004045853,0.753393932239405,0.753393932239405,0.7826978764478765,0.6251743661278412,0.7901278199917535,0.7119821384271893,0.707276801509612,0.707276801509612,0.7680918008513788,0.6451138868479059,0.7671167687823449,0.6401814646791963,0.6459490811404848,0.6459490811404848,0.7199441411704964,0.6271486797802587,0.7292568432603792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,number of label,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,number of prediction,2929,3424,3424,1484,2550,1606,2521,2815,2815,1500,1917,1561,2919,3364,3364,1440,1924,1523,3199,3688,3688,1396,1918,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,number of matching event,1545.0,1578.0,1578.0,1352.0,1494.0,1396.0,1588.0,1626.0,1626.0,1432.0,1543.0,1468.0,1562.0,1590.0,1590.0,1372.0,1498.0,1406.0,1489.0,1533.0,1533.0,1283.0,1440.0,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,total matching iou,932.6405844155842,991.7155844155842,991.7155844155842,1043.997625841591,1142.7538842632812,1079.510784391047,1048.85487012987,1094.1120129870128,1094.1120129870128,1141.6629135570306,1197.9261472251123,1175.1950203391375,956.9366161616163,1003.6219336219336,1003.6219336219336,1094.3049633931596,1130.951611236984,1117.1466255708513,759.509235209235,827.3509018759019,827.3509018759019,1007.135826130391,1094.362305668054,1055.8711650277824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,encounter number error,1071,1566,1566,374,692,252,663,957,957,358,59,297,1061,1506,1506,418,66,335,1341,1830,1830,462,60,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,encounter error rate,0.5764262648008611,0.8428417653390743,0.8428417653390743,0.20129171151776104,0.37244348762109797,0.1356297093649085,0.35683530678148545,0.515069967707212,0.515069967707212,0.19268030139935413,0.031754574811625406,0.15984930032292788,0.5710441334768568,0.8105489773950484,0.8105489773950484,0.22497308934337998,0.03552206673842842,0.18030139935414424,0.7217438105489774,0.984930032292788,0.984930032292788,0.24865446716899892,0.03229278794402583,0.193756727664155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,event precision,0.5274837828610447,0.4608644859813084,0.4608644859813084,0.9110512129380054,0.5858823529411765,0.8692403486924035,0.6299087663625546,0.577619893428064,0.577619893428064,0.9546666666666667,0.8049034950443401,0.9404228058936579,0.5351147653305927,0.47265160523186683,0.47265160523186683,0.9527777777777777,0.7785862785862786,0.9231779382797111,0.46545795561112846,0.41567245119305857,0.41567245119305857,0.919054441260745,0.7507820646506778,0.8951935914552737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,event recall,0.8315392895586652,0.8493003229278795,0.8493003229278795,0.7276641550053822,0.8040904198062433,0.751345532831001,0.8546824542518837,0.8751345532831001,0.8751345532831001,0.7707212055974165,0.8304628632938643,0.790096878363832,0.8406889128094726,0.8557588805166846,0.8557588805166846,0.7384284176533907,0.806243272335845,0.7567276641550054,0.8013993541442411,0.8250807319698601,0.8250807319698601,0.6905274488697524,0.77502691065662,0.7217438105489774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,event F-score,0.6454982243576353,0.5975009466111322,0.5975009466111322,0.8090963494913226,0.677858439201452,0.8060046189376443,0.7252797442338433,0.6959126899208218,0.6959126899208218,0.8528886241810602,0.8174834437086093,0.8587306229891781,0.6539669248482312,0.6089620834929146,0.6089620834929146,0.8320194057004245,0.7921734531993654,0.831706595681751,0.5888866917144552,0.5528308690948431,0.5528308690948431,0.7885679164105716,0.7627118644067796,0.799165673420739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,pred event,[0 1 1 ... 1 0 0],[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[0 1 1 ... 1 1 0],[0 1 1 ... 1 0 0],[0 1 1 ... 1 0 0],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 0],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 0],[0 1 1 ... 1 1 0],[1 1 1 ... 1 1 0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_picth_shift,label event,[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[1 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
